Type	Factor	Iter	Obj	Obj.diff	Max.chg
backfit	21	9	182438478.788758	129.797197937965	0.0015159386830237
backfit	22	9	182438506.554436	27.7656772136688	0.000595916805783249
backfit	23	9	182438548.584866	42.0304300189018	0.000997293762122473
backfit	24	9	182438578.849253	30.2643876671791	-0.000870649909757881
backfit	25	9	182438621.462011	42.6127581596375	-0.00129452443425965
backfit	26	9	182438666.798268	45.3362568020821	0.0010237669118013
backfit	27	9	182438704.43209	37.6338213980198	-0.00133111253568316
backfit	28	9	182438739.936923	35.5048328638077	0.00106124107121069
backfit	29	9	182438835.840485	95.903562694788	0.00101514679346845
backfit	30	9	182438859.426794	23.586308658123	-0.000762216539343807
